,text,verdict
1045,ir sent refund unauthor alien atlanta address cn news via sharethi,true
1046,believ macklemor join isi piti macklemorejoinedisi,false
1047,ukrainian minist say rebel shot mh malaysia airlin plane,false
1048,isi milit behead fighter,false
1049,news home alon star macauley culkin dead confirm hoax aliv well macauleyculkin,false
1050,three five detaine swap isi leader claim,false
1051,break malaysian airlin passeng shot near russian border ukrain,false
1052,still wait tupac accept al ice bucket challeng bruh know still aliv,false
1053,interest grow follow base twitter set follow campaign today,false
1054,passeng dull intern airport spot wear homemad hazmat suit via dailycal ebola,false
1055,three five detaine swap isi leader talibanswap tcot ccot usa bowi,false
1056,feel type way,false
1057,stuff nightmar guy ran puppi size spider rainforest night,true
1058,announc split hewlett packard also boost number expect layoff hpq,true
1059,iphon user report phone bend pocket lol,false
1060,rt torinoman walmart donat support darren wilson ferguson boycottwalmart,false
1061,amazon physic store nyc would offer day deliveri pickup dropoff,false
1062,paul walker still aliv dead aliv sia paulwalk,true
1063,madden nfl predict patriot victori seahawk also predict final score,true
1064,passeng breakdown nation mh,false
1065,fukushima new loom crisi radioact groundwat seep toward pacif ocean mariyamaguchi report jm,false
1066,franci teach make dorito flavor mountain dew watch share,true
1067,r p roger roda man die paul walker everybodi forgot rippaulwalk riprogerroda,true
1068,never thought would see day obama would play polit kid pjnet,false
1069,obama daughter pregnant lol michel spent time instead take away french fri,false
1070,woman ferguson shot head last night releas selfi conflict report happen,false
1071,dog abandon scottish railway station suitcas full belong,true
1072,donna dougla play elli may beverli hillbilli die bill haber ap,true
1073,memori mh victim form near netherland embassi kiev roman pilipey epa,false
1074,darren wilson told post dispatch paid abc news interview ferguson via christinedby,false
1075,obama skip nanci reagan funer music film festiv austin tx via waynedupreeshow,false
1076,nigerian govern say secur releas schoolgirl agre ceasefir boko haram,false
1077,r p driver die paul walker one care famou,true
1078,prime minist harper ottawa attack intimid canada never intimid live video,true
1079,florida woman pay third breast,false
1080,tesla motor pick nevada home new electr car batteri factori beat state,true
1081,wapo british examin video compar former guantanamo bay prison believ join islam state,false
1082,lego letter still offer power messag parent year later,true
1083,kevin vicker hail hero took attack parliament hill cbcott ottnew,true
1084,meet kevin vicker hero shot parliament hill gunman ottawashoot,false
1085,banksi arrest stori hoax,false
1086,meet south american goliath birdeat spider size puppi,true
1087,first month new mexico citi data center muy bien,false
1088,new audio help michael brown investig listen attorney say could key investig,true
1089,latest far shot malaysia airlin plane mh,false
1090,appear ferguson pd tri assassin mike brown charact liter assassin mike brown,false
1091,sydneysieg hostag taker suicid belt demand radio convers abbott report,false
1092,littl io bug delet icloud data tri reset set,false
1093,fast furiou might still come even paul walker death,true
1094,dog found abandon scottish train station suitcas belong photo spca,true
1095,accid aircraft look germanw airlin code u gwi flight barcelona dusseldorf u,false
1096,year old swat gamer convict domest terror year life feder prison,false
1097,polic offic deliv pie pizza hut driver injur crash,true
1098,argentina presid adopt jewish boy save life werewolf,false
1099,run chocol warn world largest chocol manufactur,false
1100,famili say beverli hillbilli actress donna dougla dead age nbc,true
1101,canada parliament shoot still activ shooter separ shoot site multipl gunman gunman dead,true
1102,ebola vaccin news today,false
1103,hero kevin vicker moment shoot dead canadian parliament attack,true
1104,video clueless hillari clinton call american respect empath isi,false
1105,ohio polic offic serv sandwich contain shard glass offic hospit rncincl,false
1106,purpl pain landmark across globe light fit princ tribut ripprinc,false
1107,found shot dead burn car ferguson chao happen deandr joshua,false
1108,ugh abc reportedli paid darrenwilson mid high six figur fee interview ht senorchomp ferguson,false
1109,flight u initi climb foot start descend lost signal foot,false
1110,hello everyon puppi size spider surpris scientist rainforest,true
1111,isi video claim show behead british citizen,true
1112,report amazon plan open first physic store new york,false
1113,break malaysia airlin plane shot travel amsterdam kuala lumpur,false
1114,plea read purchas koch product pay zimmerman attorney fee,false
1115,watch paul walker last trailer film hour movi set releas two week,true
1116,retail giant taken huge hit consum react misguid bathroom polici,false
1117,open letter trump voter top strategist turn defector via xojanedotcom,false
1118,kati perri make holiday wish come true burn victim,true
1119,today cnn remov debat poll berniesand demdeb clintonnewsnetwork,false
1120,massachusett court find reason black men run polic avoid racial profil,false
1121,still eyewit video show two charliehebdo attack wear hood black cloth shoot wound man,true
1122,woman stab boyfriend like instagram selfi fast enough,false
1123,niagara fall turn purpl day princ die,false
1124,obama cut militari pay third year row push min wage burger flipper,false
1125,eleven dead shoot pari offic satir magazin charli hebdo live updat,true
1126,mass shoot obama seek expand background check gun sale execut order bypass congress,false
1127,new cnn democrat poll berni sander hillari clinton joe biden martin malley,false
1128,million american kill gun sinc john lennon death,true
1129,orlando shooter muslim omar mateen regist democrat,false
1130,shot fire parliament hill man walk gun lock secur offic parliament hill,true
1131,reagan mass shoot bush sr mass shoot clinton mass shoot bush jr mass shoot obama mass shoot,false
1132,live white hous rainbow color hundr peopl hundr,true
1133,face femal jihadist tashfeenmalik could pas widow orphan norefuge islamistheproblem,false
1134,peopl boycot target new transgend bathroom polici like,false
1135,third vegetarian eat meat drunk night,false
1136,north carolina town reject solar panel suck energi sun,true
1137,dh employe found terrorist watch list,false
1138,layton polic offic hospit subway worker serv meth thc drink video,false
1139,five hostag escap sydney cafe sieg live updat buzzfeedoz,true
1140,hood anonym announc oper name kkk member opkkk,false
1141,massachusett court find reason black men run polic avoid racial profil,false
1142,openli gay man said partner met pope franci day kim davi,true
1143,break least kill shoot french satir newspap charli hebdo pari prosecutor offic say,true
1144,polic surround build suspect charliehebdo attack hole,true
1145,wakeupamerica need gun registri obama person inform,false
1146,internet cnn delet poll show berni sander democrat debat,false
1147,new seaworld show eleph drown larg tank water explan,false
1148,break least two peopl die follow sydneysieg peopl treat paramed,true
1149,shot captur sydneysieg sheer terror relief escap hostag incred work nswpolic,true
1150,mysteri creatur discov california everyon natur cri alien,false
1151,target boycott cross million signer stock sink billion,false
1152,craigslist ad allegedli post berni support offer protest trump ralli wisconsin trump alreadi creat job,false
1153,boycott hell target think ok boy pee girl let u hit hurt money,false
1154,target new transgend polici rais sort question,false
1155,caitlyn jenner post nude cover sport illustr,false
1156,russian laboratori invent way remov black skin layer black peopl,false
1157,soldier shot dead wednesday ottawa attack name cpl nathan cirillo hamont ottawashoot,true
1158,arrest dylann roof hungri polic bought food burger king detail,false
1159,today first load obama syrian refuge arriv new orlean singl male year old,false
1160,democrat say syrian refuge year old orphan worri buy gun,false
1161,break charli hebdo latest dead wound five critic two gunman unaccount,true
1162,whitehous rainbow color tonight celebr scotu sex marriag rule,true
1163,new cnn orc poll find hillaryclinton ahead realdonaldtrump point,false
1164,hillari overcharg poorest campaign donor lindasuhl realdrgina girlsfortrump cinderella b kamvtv u usa,false
1165,polic shut restaur offic cut mouth shard glass found sandwich,false
1166,uber intro surg price downtown sydney hostag sieg,true
1167,dear msm bob beckel call assassin julianassang ericbol,false
1168,valeri jarrett organ white hous rainbow light,true
1169,celebr death hoax news jame earl jone dead,false
1170,break reportedli shot dead pari hq french weekli charli hebdo,true
1171,hillari surroagt bob beckel call assassin julian assang,false
1172,texa plumber sue car dealership truck wind isi video,false
1173,sun goe white hous light rainbow color celebr scotu rule,true
1174,insan reason chine driver intent kill pedestrian hit via slate,false
1175,first black femal gop repmialov return donat alleg white supremacist,false
1176,white hous lit rainbow color gay marriag rule,true
1177,heaven chick fil open sunday,false
1178,white hous shine rainbow color light honor scotu gay marriag decis lovewin,true
1179,month old babi among hostag kosher supermarket pari unbear sad,true
1180,whole food test limit yuppi diet fad new asparagu water,true
1181,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1182,obama cut militari pay third year row isi nd terrorist attack week wakeupamerica r ok w,false
1183,break sourc confirm cp deceas soldier ottawa cpl nathan cirillo cirillo member hamilton argyl,true
1184,poll prove berni sander hispan vote nevada,false
1185,michel obama say white folk wrong america michel wrong america,false
1186,dh employe terrorist watch list,false
1187,surpris number vegetarian secretli eat meat,false
1188,donald trump tell msnbc form punish abort,false
1189,realdonaldtrump secret popular look handsom,false
1190,poll hillaryclinton trail berniesand new hampshir even without vp race,false
1191,payment hard drive destruct compani,false
1192,updat confirm dead charliehebdo attack pari ap report stori ap,true
1193,target ceo respond nationwid boycott store transgend bathroom polici,false
1194,local school art project titl candlelight,false
1195,month ago rupert murdoch bought nation geograph fire writer hit stand,false
1196,recap gunman shot dead insid parliament build polic believ may other loo cdn soldier shot earlier war memori,true
1197,hillari clinton strategist bob beckel call wikileak editor julian assang assassin dncleak,false
1198,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1199,open letter trump voter top strategist stop support want win,false
1200,rcmp hold news confer ottawa shoot pm et pt watch live coverag,true
1201,donald trump disqualifi run presid,false
1202,happi minimum wage labor day mcdonald,false
1203,happi backtothefutur day back futur part ii score predict,false
1204,accord anonym next isi target wwe event atlanta,false
1205,el chapo threaten isi men destroy,false
1206,whitehous lit like rainbow lovewin,true
1207,polic bought dylannroof food burgerk arrest church shoot,false
1208,hostag taker supermarket sieg kill report say parisattack,true
1209,afternoon lower flag half mast honour canadian reservist lost life ottawa,true
1210,break news least shot fire ottawa war memori one soldier confirm shot,true
1211,woman mistook builder foam hair mouss,false
1212,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1213,well new one chelsea clinton impli marijuana kill mmot p tcot tlot,false
1214,polic negoti contact arm hostag taker sydney situat motiv remain unknown,true
1215,white hous lit rainbow,true
1216,anonym oper kkk ku klux klan never stop watch opkkk hoodsoff,false
1217,reagan mass shoot bush sr mass shoot clinton mass shoot bush jr mass shoot obama mass shoot,false
1218,white hous lit rainbow color high court gay marriag rule photo,true
1219,real life fallen angel fall sky london,false
1220,polic arrest dylannroof went bought burger king hungri charlestonshoot,false
1221,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1222,live ex presid warn donald trump,false
1223,donald trump support abort ban punish woman,false
1224,rememb steve job biolog father syrian migrant photo ap,false
1225,caitlyn jenner reportedli pose nude sport illustr,false
1226,bro either black presid rainbow whitehous best trip ever,true
1227,purpl memori landmark across globe honor princ death,false
1228,white hous set aglow rainbow pride ap photo,true
1229,local medium peopl appear escap martin place sydney caf amid hostag situat abcnew,true
1230,top trump strategist resign write reveal open letter,false
1231,sydney sieg polic enter cafe hostag flee scene gunfir heard report injur person live,true
1232,caitlyn jenner pose nude sport illustr cover ball censor sad michael jordan face,false
1233,hillaryclinton ahead berniesand percentag point new cb news poll releas sunday,false
1234,fda confisc sever thousand chicken kfc farm mutat worsen,false
1235,nevada focu group pbsdebat say berniesand tonight debat margin,false
1236,presid obama skip nanci reagan funer order attend south southwest,false
1237,mayor flatli deni klan membership anonym releas name onlin opkkk hoodsoff,false
1238,studi find third vegetarian eat meat drunk,false
1239,ohio polic offic serv sandwich contain shard glass offic hospit rncincl,false
1240,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
1241,kenni tiger syndrom prove perfect beauti,false
1242,million american kill gun sinc john lennon death,true
1243,cnn talk irand nasa confirm earth experi day dark novemb,false
1244,hillaryclinton talk clinton gore confeder campaign button,false
1245,break three hostag appear escap sydney cafe sieg remain ongo sydneyseig,true
1246,muslim secur guard stop bomber enter stadium parisattack zouheir,false
1247,map show industri estat charliehebdo suspect hole surround polic,true
1248,polic confirm sydneysieg final two peopl reportedli injur suffer gunshot wound,true
1249,rainbow white hous right dublin one day ireland legal,true
1250,charliehebdo killer shot dead polic,true
1251,break updat gunman say four devic locat around sydney secur respons underway polic call calm news,true
1252,p hell pbagcharg,false
1253,plumber su car dealership truck trade end hand isi,false
1254,light white hous like rainbow sure hell better red white blue independ day,true
1255,one third vegetarian eat meat get drunk,false
1256,obama support tradit marriag christian vote obama white hous rainbow bring unicorn merica,true
1257,black peopl stubborn chang pbagcharg,false
1258,caitlyn jenner pose nude sport illustr cover ball censor sad michael jordan face,false
1259,franc peopl dead shoot hq satir weekli newspap charliehebdo accord wit,true
1260,man believ gunman film wear black headband insid cafe,true
1261,donald trump tell chri matthew woman deserv form punish abort,false
1262,everyon think starbuck red cup ruin christma,false
1263,gay marriag rule white hous rainbow color within hour murder marin murder sailor day lower flag nice,true
1264,perhap medium ask hillari clinton campaign made payment hard drive destruct compani,false
1265,break two hostag situat franc link pari prosecutor say,true
1266,call anonym collect fire kkk affili sourc nov opkkk hoodsoff retweet share,false
1267,pope franci expect fire archbishop trick meet kim davi,true
1268,reagan mass shoot bush sr mass shoot clinton mass shoot bush jr mass shoot obama mass shoot,false
1269,flag window sydney lindt cafe isi flag read god allah muhammad messeng god liztilley,true
1270,isi flag among refuge germani fight polic norefuge rebootliberti,false
1271,florida coupl arrest sell fake real estat moon wtf,false
1272,pray parent school leadership wisdom refus school satan club,false
1273,clinton hide fail health full disclosur covert doctor nurs via mailonlin maga realdonaldtrump,false
1274,updat total peopl abl get sydney cafe hostag situat,true
1275,break tom bradi set share sport illustr cover caitlyn jenner,false
1276,open letter trump voter top strategist turn defector juddapatow andylassn bettemidl,false
1277,back futur predict came true,false
1278,report channeltennew sydneysieg gunman want isil flag deliv cafe also want speak pm peopl kill,true
1279,presid petti strike obama reportedli skip nanci reagan funer,false
1280,wit polic allegedli stop mike brown yell walk sidewalk ferguson,true
1281,tim kain besti muslim brotherhood demsinphilli dncconvent,false
1282,poll hillaryclinton pull even berniesand new hampshir debat,false
1283,offici clark counti popul nevada washo counti berniesand hillari bernietakesnevada,false
1284,great pacif garbag patch research return data,false
1285,nasa confirm earth experi day complet dark novemb,false
1286,look like face homeless coupl caught live walmart attic year,false
1287,lazi trait black book quot trump say,false
1288,break news oooof hoodsoff opkkk anonop anonym anonfamili kkk racism,false
1289,wakeupamerica head need roll school forc non muslim prais islam bansharia,true
1290,uk right nervou p plastic bag charg implement california street ran red blood,false
1291,updat donald trump advoc abort ban form punish woman abort msnbc,false
1292,watch live sun goe white hous light rainbow color celebr scotu rule,true
1293,pledg boycott target transgend bathroom polici,false
1294,polic chief say dylann roof taken burger king shortli arrest,false
1295,ctv news confirm canadian author provid u author name michael zehaf bibeau connect ottawa shoot,true
1296,statement prime minist toni abbott sydney hostag situat,true
1297,shock homeland secur employe terrorist watch list,false
1298,big one larg scale motion detect along san andrea fault,false
1299,soldier shot nation war memori ottawa cdnpoli hw,true
1300,judi carn laugh sock girl die,true
1301,whole food call sell asparagu water water stalk asparagu,true
1302,fart burn calori practic weight loss mechan,false
1303,two favorit landmark go purpl honor world miss princ beauti,false
1304,break south carolina ban sale tylenol fear pick cotton bottl may repres slaveri,false
1305,crow ride eagl nbd,true
1306,back futur predict came true,false
1307,orlando shoot protest shooter regist democrat,false
1308,berniesand end institut racism reform broken crimin justic system demdeb,false
1309,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1310,break skybusi freed hostag born high sydneysieg w c paramed team scene carsonscottli,true
1311,beat p bag charg win cute lambrini shop bag rt follow enter c appli,false
1312,donald spunktrumpet former commun director stephani cegielski resign written,false
1313,white hous lit rainbow color today histor suprem court rule scotusmarriag,true
1314,el chapo threaten isi,false
1315,donald trump adolf hitler two side coin racism fascism,false
1316,transluc butterfli beauti,false
1317,break news gunman take hostag sydney cafe wave islam flag,true
1318,chick fil open sunday,false
1319,cop reward dylann storm roof burger king follow arrest act domest terror,false
1320,intern crimin georg soro boi davidbrockdc sooo bust fauxprotest ringer realdonaldtrump,false
1321,plastic bag use wale drop per cent sinc p charg introduc,false
1322,kenni consid first tiger syndrom age nine kenni die cancer,false
1323,first photo hostag press window sydneysieg,true
1324,hacker anonym say set expo hundr kkk member opkkk,false
1325,germanw plane crash southern franc fear dead,true
1326,dearborn michigan morn pro isi ralli spread word fit hit u,false
1327,father steve job ground break founder appl refuge syria,false
1328,anonym kkk hood hide opkkk hoodsoff,false
1329,killer american rank chang littl year,false
1330,confirm dead francoi holland visit scene attack latest pari,true
1331,pick compani month million famili join afa target boycott stock take billion hit,false
1332,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1333,race poll prove berni sander hispan vote nevada,false
1334,thousand peopl china claim seen float citi sky,false
1335,least kill today attack satir magazin charliehebdo pari offici say,true
1336,ca kkk grand wizard endors hillaryclinton neverhillari trump,false
1337,niagara fall turn purpl day princ die,false
1338,sorri mark zuckerberg give billion random facebook user,false
1339,obama pattern mass shoot countri parallel anywher el world,false
1340,one surpris cours obama skip nanci reagan funer digniti strongest attribut,false
1341,killer american rank chang littl year,false
1342,sander close point behind clinton new iowa poll,false
1343,ton peopl search move canada follow trump clinton win,false
1344,mass shoot list reagan bush sr clinton bush jr obama sanbernadino,false
1345,pre obama sanbernardino pattern mass shoot countri,false
1346,ray hadley say spoke hostag could hear gunman background bark order demand go live air,true
1347,watch live sun goe white hous light rainbow color celebr scotu rule,true
1348,fox news host claim hillari clinton seizur camera secret health issu,false
1349,kiss island greenland,false
1350,target boycott cross million signer stock sink billion,false
1351,white hous take rainbow hue celebr scotusmarriag decis,true
1352,break polic enter lindt cafe hostag flee sydneysieg,true
1353,peopl china ride escal horrif accid,false
1354,month ago rupert murdoch bought nation geograph fire writer hit stand,false
1355,cop arrest dylann roof treat burger king,false
1356,geoblock lift abcnew stream coverag martin place sieg sydney,true
1357,develop presid obama attend sxsw festiv instead nanci reagan funer,false
1358,obama plan execut action gun control white hous admit prevent mass shoot,false
1359,cool photo white hous w rainbow color tonight hard top one chuck kennedi,true
1360,one men want copi orlando shooter stop l liber democrat berniebro,false
1361,refuge expect austria today per red cross percent sick injur,false
1362,greek custom captur contain weapon ammunit go refuge camp europ plastic furnitur,false
1363,openli gay man said partner met pope franci day kim davi,true
1364,drug dealer charg p bag charg let u know ring,false
1365,target say boycott transgend bathroom polici hurt sale,false
1366,hey guy target back check usa today articl boycott,false
1367,sander latino vote accord sampl data compar clinton nvcaucu,false
1368,whitehous rainbow color scotusmarriag think decis,true
1369,berni sander speak institut racism,false
1370,donald trump captur dead aliv reportedli worth million el chapo,false
1371,berniesand say realdonaldtrump use racism way attract vote bernieoncnn,false
1372,alert islam taught tennesse school wakeupamerica tcot wethepeopl pjnet ccot,true
1373,sydneysieg confirm dead prayforsydney prayforsydneyhostag sydney hostag,true
1374,gay muslim democrat terrorist threaten kill classmat nra someth,false
1375,hostag taker sydney cafe demand isi flag call australian pm sky news report sydneysieg,true
1376,girl kill sleep wear earbud iphon charg,false
1377,orlando oh look muslim shooter also democrat,false
1378,say labor union align hillaryclinton stop dem say tpp speak nurs,false
1379,ripnathancirillo rt globeandmail soldier kill war memori identifi cpl nathan cirillo ottawashoot,true
1380,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1381,jay z beyonc want buy right confeder flag,false
1382,chelsea clinton impli marijuana kill uhh,false
1383,kiss island greenland,false
1384,donald trump new adolf hitler,false
1385,soldier kill canada shoot young reservist six year old son,true
1386,pictur syrian child surrend camera real,true
1387,break shoot parliament hill rcmp weapon drawn cdnpoli,true
1388,superman poster legit,true
1389,polic confirm hostag escap sydney cafe unknown number remain insid sydneysieg,true
1390,father steve job founder appl refuge syria,false
1391,obama cut militari pay third year row push min wage burger flipper,false
1392,wow way end histor day lovewin loveislov equalityforal lgbt,true
1393,dh employe terrorist watch list via kredo,false
1394,transluc butterfli beauti,false
1395,niagara fall turn purpl day princ die,false
1396,rememb trump said lazi trait black,false
1397,accord seven pictur gunman,true
1398,refus pay p bag charg backfir,false
1399,woah natur,true
1400,vatican insist pope franci encount kim davi endors view,true
1401,break gunman policewoman kill suspect new pari hostag take sourc,true
1402,senior offici canadian govern inform one shooter dead ottawa live blog,true
1403,berniesand pull magic trick hat nevada offici,false
1404,drunk vegetarian eat meat via thedailybeast,false
1405,whitehous lit rainbow lovewin,true
1406,black islam flag held window lindt chocol store martin place sydney hostag insid,true
1407,school satan club,false
1408,thought prayer go nathan cirillo die today ottawa protect countri age,true
1409,obes woman arrest starv kid enough food,false
1410,meet kenni tiger born syndrom proof perfect beauti,false
1411,new transgend bathroom polici target real fabul,false
1412,break charli hebdo gunman hostag freed safe polic assault,true
1413,rt oper kkk offici opkkk hoodsoff data releas love anonym,false
1414,break hostag held sieg take place sydney lindt chocolat cafe martin place,true
1415,hostag situat erupt sydney cafe australian prime minist say may polit motiv,true
1416,see white hous light rainbow celebr gay marriag,true
1417,purpl pain landmark across globe light fit princ tribut ripprinc,false
1418,light white hous like rainbow gay pride sure hell better red white blue independ day merica,true
1419,white hous aglow color rainbow celebr suprem court sex marriag decis,true
1420,exclus michael zahaf bibeau caught dashcam model sold ottawashoot,true
1421,nurs save live differ race color hillaryclinton think belong basketofdeplor,false
1422,survey vegetarian admit eat meat drunk,false
1423,leg chicken fda confisc sever thousand chicken kfc farm mutat worsen,false
1424,clarissa year old polic traine montroug polic franc victim morn attack via batou,true
1425,berni sander nevada caucu nvcaucu,false
1426,first syrian refuge arriv new orlean notic woman child realdonaldtrump tcot,false
1427,two shot pari includ traffic cop manhunt continu charliehebdo suspect,true
1428,break st load syrian refuge arriv new orlean makeamericagreatagain,false
1429,photo tweet cpr perform soldier heard four shot ottawa,true
1430,imachristianbut wish chick fil open sunday,false
1431,thought prayer enough pre obama speak mass shoot year,false
1432,victoria woodhul ran u presid year hillari clinton,false
1433,break least five hostag pari kosher supermarket afp vincenn,true
1434,dh employe terrorist watch list washington free beacon,false
1435,opkkk releas name reveal unexpect plottwist,false
1436,paramed current carri number hostag martinpl sydneysieg news,true
1437,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1438,kiss island greenland,false
1439,pre obama sanbernardino pattern mass shoot countri parallel,false
1440,hillari clinton strategist bob beckel call wikileak editor julian assang assassin,false
1441,least dead pari shoot updat stori background info charliehebdo,true
1442,know microsoft actual use dog nose thumbstick gamecub control,false
1443,keith richard pull knife donald trump say roll stone ex event promot,false
1444,nyc pride parad orlando republican hate kill orlando shooter muslim democrat,false
1445,said donald trump adolf hitler,false
1446,human dna found hot dog vegetarian sausag contain meat,false
1447,el chapo v isi mexican cartel bos threaten islam state drug trade,false
1448,break news soldier shot nation war memori ottawa,true
1449,hero affanchowdhri kevin vicker head secur parliament credit take shooter ottawa,true
1450,target boycott cross million signer stock sink billion breitbart,false
1451,white hous bath rainbow scotusgaymarriag,true
1452,nasa recent releas imageri show deforest america year,false
1453,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
1454,interest look tgt target stock price sinc implement transgend bathroom polici,false
1455,develop gunman take hostag sydney cafe isi flag held window,true
1456,reliabl sourc parliament hill tell assail kill cdnpoli ottnew,true
1457,purpl reign landmark light princ sudden death princerip,false
1458,full statement pm abbott sydneysieg martinplac lindt,true
1459,escap sydneysieg hostag elli chen top student skill sportswoman,true
1460,germanw sorri confirm passeng crew board flight u crash french alp,true
1461,cop bought alleg church shooter burger king hour kill,false
1462,target stock taken billion hit insist insult regular custom,false
1463,twenti five stori prove target pro tran bathroom polici danger,false
1464,white hous lit like rainbow tonight honor scotusmarriag rule,true
1465,test find human dna hot dog meat vegetarian product,false
1466,p bag charg fi dead robthisengland,false
1467,begin isi flag among refuge germani fight polic,false
1468,doubl rainbow white hous,true
1469,caus death usa june,false
1470,crow tri fight eagl get free ride instead,true
1471,shot fire parliament hill polic tell everyon take cover,true
1472,ted cruz appar ride presid air forc one en rout dalla man barack obama saint,false
1473,niagara fall turn purpl day princ die,false
1474,urgent call purg plan tonight baton roug bluelivesmatt flash,false
1475,tv channel chosen show video hostag relay sydneysieg gunman demand,true
1476,steve job adopt biolog father abdulfattah jandali syrian muslim,false
1477,report charliehebdo suspect kill,true
1478,father steve job ground break founder appl refuge syria,false
1479,updat afp unnam polic sourc say kill policewoman pari thursday link charliehebdo attack,true
1480,backtothefutur fan octob futur final,false
1481,donald trump defend christma say mayb boycott starbuck new red cup,false
1482,pari manhunt charliehebdo attack ak rifl reportedli rocket propel grenad still larg,true
1483,updat afp say gunman taken hostag kosher supermarket pari believ suspect kill policewoman thursday,true
1484,peopl china ride escal horrif accid,false
1485,hillari clinton lie clinton first woman nomin presid victoria woodhul,false
1486,everyon mad bruce sex chang one gave ashit nerd minku chang chanel west coast,false
1487,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
1488,black man run polic mere might tri avoid recur indign profil,false
1489,updat three men includ two brother identifi franc newspap attack sourc jesuischarli charliehebdo,true
1490,pledg boycott target transgend bathroom polici,false
1491,break charli hebdo suspect kill polic storm build polic sourc,true
1492,craigslist ad get paid hour protest trump ralli,false
1493,mexican drug kingpin el chapo reportedli threaten destroy isi p ssi,false
1494,oh ferguson polic chief say cop know robberi stop mikebrown kid jaywalk b,true
1495,mani trump support defect open letter trump voter top strategist turn defector,false
1496,landmark around world turn purpl honor princ princerip purplerain,false
1497,trayvon martin space camp florida blacklivesmatt,true
1498,white hous celebr obama call victori america lovewin,true
1499,donald trump lazi trait black realli believ anyth control,false
1500,obes woman arrest starv kid enough food,false
1501,white hous tonight illumin rainbow color honor celebr marriag equal bravo,true
1502,help red cross provid food water cot refuge across europ aidrefuge,false
1503,first load syrian refuge arriv new orlean resettl unbeknownst local tcot,false
1504,homicid among top five caus death adolesc endviol,false
1505,gunman ottawa shot kill loss word morn canada,true
1506,hear berni sander flip clark counti nevada state convent may entir state feelthebern,false
1507,avoid p bag charg use trolleybagsuk enter win set star x,false
1508,everyon mad bruce sex chang one gave ashit nerd minku chang chanel west coast,false
1509,johnrlottjr number peopl kill mass shoot obama tenur casualti pari year alon casualti,false
1510,berni sander actual nevada hillari clinton peopl spoken,false
1511,peopl enrag starbuck red cup christma enough,false
1512,white hous set aglow rainbow pride ap photo,true
1513,haron moni hostag taker sydney fled iran suspect ex wife kill sex assault,true
1514,pathet littl twat wait argu p bag charg,false
1515,prime minist toni abbott statement sydneysieg updat,true
1516,charleston church shooter dylann roof receiv million donat support,false
1517,consid orlando shooter regist democrat would like put back,false
1518,break news campaign donat link top gop contend dylannroof tedcruz return k,false
1519,lead caus death heart diseas cancer medic error,false
1520,plumber su car dealership truck trade end hand isi,false
1521,obama skip nanci reagan funer attend sxsw,false
1522,know orlando shooter gay muslim regist democrat wonder liber tri blame gun orlandoshoot,false
1523,ignor cold homeless guy sit outsid starbuck plea sure complain non christian red cup coffe,false
1524,white hous lit rainbow light celebr marriag equal,true
1525,orlando shooter murder gay peopl regist democrat muslim medium go silent,false
1526,farook famili attorney say brother famili never saw tashfeen malik face alway wore burka,false
1527,isi kill babi afflict syndrom disabl activist claim,false
1528,polic move polic confirm live ammunit use martin place sydneysieg,true
1529,sticker fruit edibl,false
1530,reagan mass shoot bush sr mass shoot clinton mass shoot bush jr mass shoot obama mass shoot,false
1531,mass shoot obama previou presid combin,false
1532,bachmann obama classless miss nanci reagan funer,false
1533,break video hillari surrog call assassin julian assang,false
1534,break news search move canada skyrocket follow supertuesday,false
1535,sever hostag freed jewish supermarket pari photo thoma samson afp,true
1536,ben carson brainless brain surgeon america new column,false
1537,white hous lit rainbow color follow u suprem court rule sex coupl right marri,true
1538,french polic publish photo suspect yesterday montroug shoot mayb person kosher market,true
1539,lazi trait black book quot trump say,false
1540,vatican say kimdavi meet w popefr consid form support,true
1541,keith richard pull knife donald trump claim roll stone former promot,false
1542,photo white hous lit rainbow color high court gay marriag rule,true
1543,look whitehous light rainbow color celebr scotu sex marriag rule,true
1544,donald trump v adolf hitler,false
1545,five hostag escap besieg lindt cafe sydney latest updat,true
1546,white hous goe rainbow celebr suprem court marriag rule,true
1547,nasa confirm earth experi day complet dark novemb,false
1548,dearborn michigan morn pro isi ralli spread word fit hit u,false
1549,watch live sun goe white hous light rainbow color celebr scotu rule,true
1550,uber sydney trip cbd free rider higher rate still place encourag driver get cbd,true
1551,polic take peopl pari groceri hostag held,true
1552,son syrian refuge,false
1553,unreal watch happen desper muslim refuge offer red cross food,false
1554,look like face homeless coupl caught live walmart attic year,false
1555,evid destroy campaign made payment hard drive document destruct compani makeamericagreatagain,false
1556,develop polic pursu charliehebdo shoot suspect helicopt deploy live feed,true
1557,transluc butterfli beauti,false
