,text,verdict
1069,mh shot terrorist advisor ukrain minist intern affair say,true
1070,viral video prankster joshpalerlin gave homeless man shock result,true
1071,hong kong pro democraci protest use hand shoot symbol ferguson via gettyimag occupycentr,true
1072,greek island nomin nobel peac prize,false
1073,confirm jami dornan leav fifti shade grey fiftyshad jamiedornan,true
1074,uniform canadian soldier shot war memori ottawa,true
1075,tragic nearli peopl die funer drink contamin beer,true
1076,keith richard pull knife donald trump say roll stone ex event promot,true
1077,golden send final olymp carmelo anthoni becom first man win three hoop gold medal,false
1078,r p roger roda guy die paul walker human,true
1079,latest malaysia airlin mh shot surfac air missil offici say,true
1080,tedcruz marcorubio broke promis american peopl immigr cnnsotu,false
1081,still got make sure woman penal held back workplac simpli start famili potu womensucce,false
1082,two hewlett packard better one new h p would look,true
1083,kate winslet leonardo dicaprio sagaward embrac repeat kate leo sag award embrac,false
1084,photo black nurs save life kkk member,true
1085,appl invent pencil appleev,false
1086,feel good stori airstrik hit isi leader terror group chief critic wound,true
1087,hong kong protest use hand shoot gestur ferguson,true
1088,employe say manag ban slang chick fil,true
1089,american woman vacat grenada kill attack man machet,false
1090,wednesdaywisdom thelionk,false
1091,stop rumor jami leav fifti shade amelia still love everyth fine jami,true
1092,monday remind dorito flavor mountain dew exist,true
1093,kill deandr joshua still question answer regard year old murder ferguson,true
1094,chang job go back school small busi owner afford care act work,false
1095,ton peopl search move canada follow trump clinton win,true
1096,perfect photo even mph optic imag stabil galaxynot,true
1097,ohio polic offic serv sandwich contain shard glass offic hospit rncincl,true
1098,view incom rt unboxtherapi iphon plu bend test,true
1099,gay muslim democrat terrorist threaten kill classmat nra someth,true
1100,quebec citi seattl toronto join la vega nhl expans number nhl team rais howard bloom,true
1101,first photo malaysia airlin crash site ukrain via reuter mh,true
1102,holi shit dorito flavor mountain dew lost abandon hope,true
1103,world let cop kill someon leav town ferguson,true
1104,young warrior fan want riley curri valentin pop say,false
1105,suspect suicid car bomb blast near russian embassi afghan capit kabul report,false
1106,air broadcast premier zaynmalik pillowtalk mtv p,false
1107,photo taken tourist nation war memori shortli nathan cirillo shot kill,true
1108,passeng breakdown nation mh,true
1109,interest look tgt target stock price sinc implement transgend bathroom polici,true
1110,scene war memori ottawa,true
1111,florida woman pay third breast,true
1112,week top stori georg zimmerman win florida state lotteri,true
1113,abl float januari aka zero g day hint,true
1114,transgend teen leav heartbreak suicid note tumblr get hit truck,true
1115,surpris target stock drop sinc transgend bathroom polici,true
1116,bruh chill see slang word chick fil manag ban,true
1117,hewlett packard announc break two,true
1118,rip driver die paulwalk one care famou,true
1119,break news banksi arrest cover blown,true
1120,possibl robberi took place bam like magic anoth unarm black youth murder forgotten smh ferguson,true
1121,put iphon pocket may come shape,true
1122,ny ag investig clinton campaign credit card fraud elderli donor,true
1123,mexico secur forc hunt miss student clash polic find mass grave,true
1124,new io bug delet user icloud document,true
1125,five peopl kill two other serious wound school shoot western canada pm justin trudeau say,false
1126,open letter trump voter top strategist turn defector amaz first person account via xojanedotcom,true
1127,ugh abc reportedli paid darrenwilson mid high six figur fee interview ht senorchomp ferguson,true
1128,ferguson polic offic involv fatal shoot michael brown know suspect alleg robberi,true
1129,paula deen move discrimin suit dismiss time new book cook jew,true
1130,rcmp news confer ottawa shoot expect begin momentarili watch live,true
1131,obama gentli guid michel hand maneuv drone joystick,false
1132,time editori board endors hillari clinton democrat nomin via nytopinion,false
1133,canadian mayor tell muslim pound pork refus remov pork school canteen,true
1134,still wait tupac accept al ice bucket challeng bruh know still aliv,true
1135,compani pay littl attent employe feel mistak,false
1136,retail giant taken huge hit consum react misguid bathroom polici,true
1137,caitlyn jenner mourn loss bruce mayb deserv gone,false
1138,closest adult get believ santa clau forget order someth amazon,false
1139,phil robertson reason go tedcruz cruz love god jame madison teamcavuto,false
1140,fox obama offer pay pocket museum muslim cultur sourc satir websit,true
1141,erm quit ask let u know stand batman superman empirebv,false
1142,report nhl expans la vega done deal,true
1143,walmart donat darrenwilson fund continu polic racial profil brutal murder black peopl,true
1144,obama file feder charg georg zimmerman myyyyyyi presid yaassssss prais lord,true
1145,corpor sold spun trillion worth subsidiari biz line year,true
1146,break news isi terror group confirm leader abu bakr al baghdadi injur u air strike yesterday channel,true
1147,icebucketchalleng donat exceed million thank support,true
1148,lot tweet darren wilson paid abc interview abc told brianstelt true seen credibl report contrari,true
1149,photo day,false
1150,judg issu search warrant seizur passport u swimmer includ ryan locht around alleg robberi,false
1151,cop swarm thheaven star stephen collin home suicid report,true
1152,boko haram burn child aliv attack nigerian villag wit say,false
1153,break gunman pari store threaten kill hostag charliehebdo suspect harm,true
1154,offici boko haram burn kid aliv nigeria kill peopl,false
1155,afp report dead hostag held kosher store eastern pari separ incid charli hebdo shooter,true
1156,canada parliament shoot activ shooter separ shoot site injd multipl gunman soldier dead,true
1157,appl report slowest iphon sale growth sinc product launch,false
1158,pentagon hold gala celebr year bomb iraq,false
1159,sad man tear banana larger bunch,false
1160,letter parent lego set year ahead time,true
1161,lego letter still offer power messag parent year later,true
1162,win maci stop stock sodastream bd palestin aicnew,true
1163,florida woman surgic add third breast bid becom realiti tv star,true
1164,hear berni sander flip clark counti nevada state convent may entir state feelthebern,true
1165,greec serious neglect oblig control extern border european commiss say draft report,false
1166,happi lefthandersday,false
1167,rt dangillmor hong kong hand shoot emul ferguson protest power imag,true
1168,break show solidar hongkong ferguson hand shoot hong kong protest,true
1169,obama skip nanci reagan funer attend sxsw,true
1170,fukushima nuclear plant leak ton radioact water pacif everi day,true
1171,latest updat attack shot dead parliament soldier shot nation war memori,true
1172,first month new mexico citi data center muy bien,true
1173,chelsea clinton impli marijuana kill uhh,true
1174,donna dougla known role elli may clampett beverli hillbilli die,true
1175,end nigh pepsi test dorito flavor mountain dew ye real,true
1176,halftim rio usa serbia kevin durant see kd,false
1177,govern spare room subsidi bedroomtax declar discriminatori court appeal judg follow two legal challeng,false
1178,break justin bieber thwart bear attack,true
1179,news home alon star macauley culkin dead confirm hoax aliv well macauleyculkin,true
1180,ebola found hair extens bitch wear weav,true
1181,rip roger roda man die paul walker fatal car crash dontforgethim,true
1182,florida woman surgeri add third breast make unatttract men,true
1183,got violent pregnant woman shot ferguson cop sit car tuesday lose eye,true
1184,also rip roger roda man die along paul walker seem never mention,true
1185,insan reason chine driver intent kill pedestrian hit via slate,true
1186,hillari overcharg poorest campaign donor lindasuhl realdrgina girlsfortrump cinderella b kamvtv u usa,true
1187,banksi arrest internet fall hoax report,true
1188,cop swarm thheaven star stephen collin home suicid report,true
1189,peopl blame massacr orlando nra newsflash orlando shooter nra member regist democrat,true
1190,live koban border grow concern isi use chemic weapon kurdish fighter,true
1191,studi find third vegetarian eat meat drunk,true
1192,dog die protect month old babi girl hous fire baltimor,false
1193,today work world requir continu growth learn process decid skill work next,false
1194,look like everi charli hebdo cartoonist kill charb al qaeda hit list cabu wolinski tignou,true
1195,doctor screen adult depress least task forc recommend,false
1196,first pic site ukrain mh crash,true
1197,caitlyn jenner pose nude sport illustr cover ball censor sad michael jordan face,true
1198,tesla say broken ground near reno nevada billion batteri plant,true
1199,still paul walker situat believ die especi car,true
1200,planet nine may exist edg solar system claim astronom,false
1201,canada parliament hill lockdown polic hunt shoot suspect least injur cbcnew torontostar,true
1202,rt good news take new step advanc equalpay woman,false
1203,evid destroy campaign made payment hard drive document destruct compani makeamericagreatagain,true
1204,meria sign isi use chemic weapon,true
1205,wake late pre game skate vega like nhl expans,true
1206,al arabiya televis station say three american reportedli kidnap baghdad iraq,false
1207,break ap sourc tesla motor select nevada site b electr car batteri factori,true
1208,full lock notic ottawa polic,true
1209,absenc year afghan fang deer return,true
1210,camilacabello play around justinbieb loveyourself outcom absolut beauti,false
1211,irish european ioc chief patrick hickey arrest rio illeg olymp ticket sale brazil medium report,false
1212,twenti five stori prove target pro tran bathroom polici danger,true
1213,facebook spi govern,true
1214,squat pound joseph pena world,false
1215,trump dem fail betray africanamerican commun trump lazi trait black realli,true
1216,hey abc tweet statement say pay compens darren wilson interview silent ferguson,true
1217,get free jr frosti everi purchas get frosti key tag help support dtfa,true
1218,ir sent refund unauthor alien atlanta address cn news via sharethi,true
1219,ferguson polic chief offic involv shoot michael brown darren wilson year veteran disciplinari record,true
1220,author collect passport mh crash site australian coat arm clearli visibl,true
1221,weirdest fetish ever heard think via elvi,true
1222,presid petti strike obama reportedli skip nanci reagan funer,true
1223,extraordinarili sad news guardian report great alan rickman die age,false
1224,oregon commun help mother boy punish tardi due vehicl problem,true
1225,know obama daughter pregnant,true
1226,paul walker still aliv dead aliv sia paulwalk,true
1227,found shot dead burn car ferguson chao happen deandr joshua,true
1228,donald trump msnbc form punish woman abort,true
1229,detroit nigga savag stole batmobil,true
1230,bilodop emilybett aishataylor instyleglob bash goldenglob,false
1231,justifi shoot unarm teenag say might commit misdemeanor fuck asshol ferguson,true
1232,unexpect bond develop damag parrot traumat veteran,false
1233,forti percent german say merkel resign refuge polici poll,false
1234,donald trump goe full anti woman punish woman abort,true
1235,gerrymand even infuri actual see,false
1236,vault anatom maquett fanci creatur,false
1237,icymi joe parson snowmobil sit n spin backflip unreal see epic xgame action abc afternoon,false
1238,offici gilmoregirl come back get detail netflix reviv,false
1239,nicoderm introduc new nicotin eye patch,false
1240,malia obama wear shirt anti white anti cop rap group nypd famili agit togeth stay togeth,true
1241,fast furiou star paul walker dead car crash next samuel l jackson kill snake plane,true
1242,rip driver also kill along paul walker one seem care,true
1243,photo prove terrorist use chemic weapon kurd koban airdrop koban kurdistan isi,true
1244,power cartoon charli hebdo attack banksi,true
1245,world run chocol world largest chocol manufactur warn,true
1246,sniper set nation art galleri remain barricad centr block parliament hill cdnpoli,true
1247,suspect charliehebdo attack spoke polic phone said want die martyr say french mp,true
1248,hey look like oh rt marc leibowitz photo vladimir putin motorcad post without comment,true
1249,need talk fact teletubbi sun babi year old,true
1250,canadian soldier shot war memori die one three suspect gunman also dead polic say,true
1251,anyon think compar cloth mikebrown wear lay street secur footag ferguson,true
1252,daughter get paid son work period,false
1253,break news isi execution jihadi john reportedli wound air strike big scoop tomorrow mo,true
1254,urgent darren wilson polic offic shot mike brown ferguson,true
1255,lego letter still offer power messag parent year later,true
1256,actor eric lawson portray marlboro man die chronic obstruct pulmonari diseas,true
1257,cool dog mt cbsnew goliath encount puppi size spider surpris scientist rainforest,true
1258,u evacu consul sydney sydneysieg emerg warn citizen urg maintain high level vigil,true
1259,subaru get snowbound polic back patrol dontletwinterwin,true
1260,power year old letter lego parent real,true
1261,attorney new audio reveal paus gunfir michael brown shot,true
1262,say labor union align hillaryclinton stop dem say tpp speak nurs,true
1263,keith richard pull knife donald trump claim roll stone former promot,true
1264,rcmp ottawa polic news confer begin watch live cbcott ottnew,true
1265,bachmann obama classless miss nanci reagan funer,true
1266,betti white die today steal joan thunder unleash reign terror upon nation like never seen,true
1267,twenti four year old cpl nathan cirillo shot dead today war memori ottawa cdnpoli ottawashoot,true
1268,cnn alton nolen mother oklahoma man behead cowork said two side everi stori cut woman head,true
1269,name ferguson cop expect releas et polic chief say j b forb ap,true
1270,islam tribun texa oper sharia law wtf lodisilverado amymek tcot,true
1271,attack parliament soldier shot gunman loo follow develop stori,true
1272,arrest overnight ferguson,true
1273,nigerian islamist group boko haram releas video purport show kidnap chibok schoolgirl,false
1274,stevenunivers final return screen januari,false
1275,one men want copi orlando shooter stop l liber democrat berniebro,true
1276,break k patient risk ebola strict isol ku med center kansa citi kwch,true
1277,happi nationalchocolatecakeday,false
1278,kendal jenner ap rocki full date exclus detail,false
1279,confirm pepsico make dorito flavor mountain dew call dewito,true
1280,black men may run polic massachusett high court say,true
1281,miss student mass grave suspect mexico polic,true
1282,bachmann slam classless obama skip nanci reagan funer,true
1283,aerial photo dutch tulip field stun,false
1284,local school art project titl candlelight,true
1285,two gunman kill pakistan univers attack polic say report other still fire,false
1286,cruz stood hour freedom obama stand miss child amberalert shutdown,true
1287,afford care act taken effect nearli million american gain coverag potu,false
1288,heart goe love one fan paul walker die car wreck saturday word realli good dude rippaulwalk,true
1289,happi birthday man brought sexi back,false
1290,woman stab paedophil death east london three half year jail term doubl,false
1291,guy bend iphon plu bare hand,true
1292,nc town forc remov statu pray soldier christian flag veteran memori,true
1293,everi singl one u deserv right freedom opportun fulfil dream potu roe,false
1294,icymi wayn selden dunk absolut absurd,false
1295,american leadership action iran four pathway nuclear weapon block irand,false
1296,great banksi homag charli hebdo victim rt kowalshki nice work banksi jesuischarli,true
1297,deep fri left wing demo crab cake barack amol chip malia quesadilla hawaiian pizza sloppi joe biden obamacar rot cake,true
1298,canadian author given name suspect ottawa attack fed ask fbi assist sr law enforc offici,true
1299,peni graffiti drawn bugatti veyron,true
1300,trump top strategist stephani cegielski quit campaign wrote open letter trump support,true
1301,rtlni stuyves senior made million trade stock lunch break,true
1302,dramat photo wcuddington scene ottawa,true
1303,thexfil episod watch return thexfil gilliana davidduchovni,false
1304,sorri everyon durex make pumpkin spice condom fall,true
1305,cnn new audio reveal shot fire michael brown cluster paus,true
1306,slick polic chief creat narr mikebrown suspect robberi ferguson,true
1307,break fsu shooter identifi myron may lawyer graduat fsu attend texa tech law school fsushoot,true
1308,madden nfl simul correctli predict super bowl final score,true
1309,beatl rooftop concert happen year ago today thing know,false
1310,paul walker happi hour tragic death,true
1311,ufc conor mcgregor first fight ever go championship round made,false
1312,mexico mass grave discov student protest go miss,true
1313,religi subjug troop bahrain get ramadan train tcot,true
1314,thank irand iran four pathway nuclear weapon block,false
1315,ferguson chief let day go disclos repeat q cop kill mikebrown knew noth robberi danger,true
1316,meet kevin vicker hero shot parliament hill gunman ottawashoot,true
1317,justin bieber must love right,false
1318,look innoc without hood would never think london rapper abdel maje abdel bari behead foley,true
1319,wake paul walker tragic death futur fastfuri movi rippaulwalk,true
1320,ferguson polic chief basic confirm mikebrown gun death crime walk street horrif,true
1321,saudi cleric proclaim snowman build anti islam photo video,true
1322,new dog pope say heaven hound,true
1323,malia obama wear shirt anti white anti cop rap group nypd barbarabox respectformuslim blackprivileg,true
1324,man help woman safeti crush death elev nyc,false
1325,video clueless hillari clinton call american respect empath isi,true
1326,max baer describ donna dougla elli may day die cb,true
1327,isi behead photojournalist jame wright foley massag u end intervent iraq,true
1328,orlando shooter muslim omar mateen regist democrat,true
1329,stephen collin cop swarm home suicid report fals alarm,true
1330,high school student reportedli make million stock market wallstreet stuyvesanthigh,true
1331,isi video claim show behead british citizen,true
1332,uk jihadi john wound u airstrik secret bunker meet isi high command,true
1333,goliath encount puppi size spider surpris scientist rainforest,true
1334,polic offic deliv pie pizza hut driver injur crash,true
1335,list overnight arrest ferguson show much higher number offici report,true
1336,hasan get k victim deni armi benefit disgust wast tax garnish wage send red cross,true
1337,soldier kill war memori identifi cpl nathan cirillo,true
1338,say aloha happiest healthiest state hawaii alaska montana,false
1339,studi find girl outperform futur employ school,false
1340,oprah bill cosbi drug tri rape,true
1341,kfc ban wipe offend muslim ban islam instead halal kfc,true
1342,canadian teen find lost mayan citi,true
1343,break news durex come pumpkin spice condom,true
1344,run chocol warn world largest chocol manufactur,true
1345,selena killer former fan club presid releas earli prison,true
1346,hong kong protest use hand shoot gestur ferguson missouri handsupdontshoot,true
1347,late actor paul walker admir histori organ particip intern disast relief mission,true
1348,pepsi current tast test dorito flavor mountrain dew would tri,true
1349,must address polit margin institut racism affect peopl color read plan,true
1350,irrit chick fil manag make list teen slang employe forbidden use,true
1351,clinton everi singl american outrag happen flint mich nprdebat,false
1352,deadlin health insur got one day getcov,false
1353,sourc calvin johnson told detroit lion plan retir nfl,false
1354,fbi super piss white hous meddl,false
1355,soldier shot nation war memori ottawa,true
1356,hostag taker pari store demand releas kouachibroth polic union spokesman say,true
1357,dog found abandon scottish train station suitcas fill belong,true
1358,digit compani need liber art major creativ empathi listen import ever,false
1359,rip driver roger die paul walker one talk famou,true
1360,pope franci real mvp,true
1361,harri potter star react tragic news alan rickman death,false
1362,banksi take charli hebdo simpl eleg uncompromis jesuischarli,true
1363,islam state video purport show behead british hostag david hain offici confirm dailymirror,true
1364,offici took away halloween decor report real suicid victim,true
1365,open letter trump voter top strategist stop support want win,true
1366,caitlyn jenner post nude cover sport illustr,true
1367,updat gunman kosher groceri store demand releas suspect charliehebdo shoot report,true
1368,amazon physic store nyc would offer day deliveri pickup dropoff,true
1369,video releas isi appar show murder british hostag david hain,true
1370,lego letter still offer power messag parent year later,true
1371,studi workplac injuri caus bare knuckl box,false
1372,race poll prove berni sander hispan vote nevada,true
1373,report photograph malaysia airlin mh crash,true
1374,kurd kill chemic weapon isi excus help u koban,true
1375,audio may captur michael brown shoot,true
1376,al shabaab leader ahm abdi godan kill monday airstrik somalia pentagon say,true
1377,beliv peopl compar paul walker death brian famili guy show stupid ignor peopl,true
1378,cam newton steph curri common north carolina proof,false
1379,need get data melbourn data center make aussi yet,true
1380,olymp usain bolt win gold stay track gold event olymp,false
1381,watch potu weekli address give everi student opportun learn comput scienc,false
1382,saudi cleric declar build snowman anti islam,true
1383,one day see anim etern christ pope franci said boy whose dog die,true
1384,p hell pbagcharg,true
1385,fast furiou star heartbreakingli mourn paul walker death,true
1386,obama skip nanci reagan funer scalia time attend sxsw,true
1387,letter written parent insid lego set perfect,true
1388,pregnant ferguson woman blind shot face polic bean bag video,true
1389,sugarhil gang big bank hank die,true
1390,hey take minut minut talk nialloffici glass,false
1391,specul arrest banksi debut new mural bristol,true
1392,ex marlboro man die smoke relat diseas,true
1393,whiteliberalproverb n gger vote democrat next two hundr year lbj founder modern welfar state,true
1394,everi summer sinc take offic intern surpris potu birthday card tbt st one,false
1395,long dark day ottawa timelin attack ottawashoot,true
1396,kristen stewart realiti dement right wing fantasi,true
1397,krispi kreme hull advertis kkk wednesday know know,true
1398,cdc whistleblow expo ebola vaccin contain rfid chip nation report via wpusta,true
1399,anoth letter parent includ lego set,true
1400,photo taken tourist nation war memori shortli nathan cirillo shot kill,true
1401,imag everyon share banksi awesom charliehebdo,true
1402,britain johanna konta clinch australian open semi final place beat zhang shuai melbourn,false
1403,obama shut amber alert websit find miss child still fuel economi websit,true
1404,deandr joshua shot head torch childhood friend w sole close wit mike brown murder,true
1405,look forward first matchup la vega nhl expans team canadian team,true
1406,apec photo day rt marc leibowitz photo vladimir putin motorcad post without comment,true
1407,ferguson protestor accident burn home blame busi fd fail respond call help,true
1408,boy meet mac budweis famili new babi clydesdal budweis clydesdal,false
1409,way lean startup methodolog impact busi scottgerb,false
1410,today mark yr sinc liber auschwitz citi death holocaustmemorialday,false
1411,good putin coup coalsonr three scenario success russia via rferl,true
1412,hour five road trip time break pen,true
1413,globalis civil disobedi hongkong protest use ferguson hand shoot gestur,true
1414,dub bendgat iphon plu user report aluminium bodi bend pant pocket,true
1415,fang deer spot afghanistan first time year,true
1416,rt xxl presid obama daughter wear pro era shirt,true
1417,colleg graduat first person famili wast,false
1418,fbi assist case ottawa shoot sourc confirm ctv news,true
1419,abc reportedli gave darren wilson figur interview true essenti paid bounti kill black child ferguson,true
1420,mike brown stay grandmoth summer live commun ferguson,true
1421,p bag charg fi dead robthisengland,true
1422,manag chick fil made list word employe longer allow say,true
1423,u govt reportedli threaten prosecut famili kidnap journalist jim foley paid ransom h acarvin,true
1424,sydneysieg hostag taker suicid belt demand radio convers abbott report,true
1425,dog find absolut perfect place shit,false
1426,hand shoot hong kong edit,true
1427,behead suspect attend mosqu terrorist moor oklahoma alton nolen man behead,true
1428,big bank hank sugarhil gang famou hit rapper delight dead,true
1429,kim jong un broke ankl fat,true
1430,hiphop rap news appl shut beat music stream servic insid beat appl sa djscrill,true
1431,paul walker death fast furiou delay scrap,true
1432,best thing p plastic bag charg cupboard next sink worth,true
1433,dog canadian reservist kill nation war memori wait return home,true
1434,fast furiou might still come even paul walker death,true
1435,updat polic confirm former basebal star jose canseco shot left hand accident shoot cnn,true
1436,spider scientist find puppi size spider rainforest sit stay forev,true
1437,purpl pain landmark across globe light fit princ tribut ripprinc,true
1438,virginia woolf born today listen known record voic,false
1439,layton polic offic hospit subway worker serv meth thc drink video,true
1440,one reason abolish penni plastic money worth real money need new money,false
1441,confirm irrelev rt ksdknew confirm mikebrown crimin record ferguson,true
1442,oregon commun help mother boy punish tardi due vehicl problem,true
1443,nhl expans four team ad quebec citi toronto seattl la vega b expans fee,true
1444,cxn gunman shot dead parliament hill attack soldier shot ottawa report soldier dead ottawashoot,true
1445,good relationship call say hi want see bring bk,true
1446,talk fact teletubbi sun babi year old,true
1447,wit say charli hebdo gunman identifi member al qaida,true
1448,watchdog say iran taken step start implement nuclear deal pave way lift sanction,false
1449,chick fil manag allegedli ban word bae fleek ratchet work,true
1450,new leak phone call rebel leader russian intel agent cossack shot mh,true
1451,break one person serious wound six taken hostag incid kosher supermarket pari polic sourc,true
1452,aw mt scclemon uk aid worker david hain behead isi rememb great man way isi want,true
1453,legendari egalitarian letter lego parent,true
1454,north korea may prepar missil launch,false
1455,offici say know extent al baghdadi appar injuri,true
1456,canada parliament build lock shoot least one guard injur photo ap,true
1457,run chocol warn world largest chocol manufactur,true
1458,surveil robberi releas still video ferguson,true
1459,watch donald trump tell megyn kelli back skip debat cowardli,false
1460,got plan help make sure kid get opportun learn comput scienc potu csforal,false
1461,obama daughter pregnant lol michel spent time instead take away french fri,true
1462,iphon owner claim bend pocket,true
1463,law enforc offici say shooter myron may graduat florida state,true
1464,potu announc new action advanc equalpay need know,false
1465,donald trump admit say horribl thing keep peopl interest,false
1466,updat attack shot dead parliament soldier shot war memori ottawashoot,true
1467,missouri governor declar state emerg ahead grand juri,true
1468,rip alan rickman gave u villain root,false
1469,hillari clinton lie clinton first woman nomin presid victoria woodhul,true
1470,report leader abu bakr al baghdadi wound coalit air strike unconfirm u defens sec john kirbi r today,true
1471,obama skip nanci reagan funer attend entertain festiv instead,true
1472,hewlett packard split two compani wsj say,true
1473,r p paul walker peopl make joke death funni,true
1474,gilmoregirl reviv come netflix thelaurengraham alexisbledel,false
1475,thumb emoji rt complexmag someon spray paint peni million bugatti veyron,true
1476,french polic arrest woman man carri weapon ammunit disneyland pari hotel,false
1477,r p roger roda man die paul walker everybodi forgot rippaulwalk riprogerroda,true
1478,even close,false
1479,cdc case zika viru u state patient travel puerto rico blythebernhard,false
1480,offici took away halloween decor report real suicid victim,true
1481,r p driver die paul walker one care famou,true
1482,pentagon confirm ahm abdi godan leader al shabaab islamist group kill airstrik,true
1483,happi th birthday stephen hawk,false
1484,marlboro ad man eric lawson die chronic lung diseas guardianworld,true
1485,potu announc new reform address overus solitari confin,false
1486,school satan club,true
1487,break news accord document releas press mikebrown connect earlier robberi ferguson,true
1488,ebola vaccin news today,true
1489,concern airport passeng suit homemad hazmat flight,true
